"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://twitter.com/WuBlockchain/status/1425844481899720705?ref_src=twsrc^tfw","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,251","https://x.com/WuBlockchain/status/1425844481899720705?ref_src=twsrc^tfw","HTTP Redirect"
"https://twitter.com/star_okx/status/2042212044502618535?ref_src=twsrc^tfw","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,277","https://x.com/star_okx/status/2042212044502618535?ref_src=twsrc^tfw","HTTP Redirect"
"https://grvt.io/blog/grvt-hybrid-model-off-chain-on-chain","","301","Moved Permanently","Non-Indexable","Redirected","1","1,033","https://grvt.io/blog/grvt-hybrid-model-off-chain-on-chain/","HTTP Redirect"
"https://economictimes.com/crypto-news-today-live-16-jun-2025/liveblog/121867836.cms","","302","Moved Temporarily","Non-Indexable","Redirected","1","0,044","https://economictimes.indiatimes.com/crypto-news-today-live-16-jun-2025/liveblog/121867836.cms","HTTP Redirect"
"https://twitter.com/paoloardoino?ref_src=twsrc^tfw","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,324","https://x.com/paoloardoino?ref_src=twsrc^tfw","HTTP Redirect"
"https://twitter.com/abc/status/456234567834239487","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,316","https://x.com/abc/status/456234567834239487","HTTP Redirect"
"https://tokentopnews.com/dogecoin-cardano-xrp-price-drop-2025/dogecoin-cardano-xrp-price-drop-2025","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,413","https://tokentopnews.com/dogecoin-cardano-xrp-price-drop-2025/","HTTP Redirect"
"https://twitter.com/safe?ref_src=twsrc^tfw","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,300","https://x.com/safe?ref_src=twsrc^tfw","HTTP Redirect"
"https://economictimes.com/crypto-news-today-live-18-jul-2025/liveblog/122671069.cms","","302","Moved Temporarily","Non-Indexable","Redirected","1","0,090","https://economictimes.indiatimes.com/crypto-news-today-live-18-jul-2025/liveblog/122671069.cms","HTTP Redirect"
"https://twitter.com/DocumentEther/status/1426434118212935680","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,292","https://x.com/DocumentEther/status/1426434118212935680","HTTP Redirect"
"https://economictimes.com/news/international/global-trends/us-close-to-several-trade-deals-announcements-to-be-made-in-next-days-bessent-says/articleshow/122281366.cms","","302","Moved Temporarily","Non-Indexable","Redirected","1","0,036","https://economictimes.indiatimes.com/news/international/global-trends/us-close-to-several-trade-deals-announcements-to-be-made-in-next-days-bessent-says/articleshow/122281366.cms","HTTP Redirect"
"https://www.blockchain.com/prices/btc","text/html","302","Found","Non-Indexable","Redirected","1","0,629","https://www.blockchain.com/explorer/assets/btc","HTTP Redirect"
"https://tokentopnews.com/lianlian-digital-stablecoin-licenses-asia/lianlian-digital-stablecoin-licenses-asia","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,414","https://tokentopnews.com/lianlian-digital-stablecoin-licenses-asia/","HTTP Redirect"
"https://www.microstrategy.com/en/resources/topics/bitcoin","","301","Moved Permanently","Non-Indexable","Redirected","1","0,048","https://www.microstrategy.com/resources/topics/bitcoin","HTTP Redirect"
"https://www.coindesk.com/markets/2023/07/13/coinbase-roadmap-bio-and-rsc/","text/html","308","Permanent Redirect","Non-Indexable","Redirected","1","0,152","https://www.coindesk.com/markets/2023/07/13/coinbase-roadmap-bio-and-rsc","HTTP Redirect"
"https://twitter.com/b2networkairdrop","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,263","https://x.com/b2networkairdrop","HTTP Redirect"
"https://www.ledger.com/reseller","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,408","https://shop.ledger.com/pages/resellers","HTTP Redirect"
"https://tokentopnews.com/defi-development-stock-buyback-100-million/defi-development-stock-buyback-100-million","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,359","https://tokentopnews.com/defi-development-stock-buyback-100-million/","HTTP Redirect"
"https://www.galaxy.com/newsroom/","","301","Moved Permanently","Non-Indexable","Redirected","1","0,357","https://www.galaxy.com/newsroom","HTTP Redirect"
"https://yaps.kaito.ai/yapper-leaderboards","","301","Moved Permanently","Non-Indexable","Redirected","1","0,083","https://kaito.ai/yapper-leaderboards","HTTP Redirect"
"https://tokentopnews.com/bitcoin-drops-us-china-tariff-tensions/bitcoin-drops-us-china-tariff-tensions","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,406","https://tokentopnews.com/bitcoin-drops-us-china-tariff-tensions/","HTTP Redirect"
"https://twitter.com/zachxbt/status/example1","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,264","https://x.com/zachxbt/status/example1","HTTP Redirect"
"https://www.gate.io/tr/announcements/article/44779/gate.io-bi-weekly-report-april-16-30-2025","","301","Moved Permanently","Non-Indexable","Redirected","1","0,011","https://www.gate.com/tr/announcements/article/44779/gate.io-bi-weekly-report-april-16-30-2025","HTTP Redirect"
"https://twitter.com/zachxbt/status/example2","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,262","https://x.com/zachxbt/status/example2","HTTP Redirect"
"https://twitter.com/zachxbt/status/example3","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,260","https://x.com/zachxbt/status/example3","HTTP Redirect"
"https://twitter.com/zachxbt/status/example4","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,253","https://x.com/zachxbt/status/example4","HTTP Redirect"
"https://twitter.com/abc/status/12345678901234567","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","2","0,301","https://x.com/abc/status/12345678901234567","HTTP Redirect"
"https://www.travelandtourworld.com/news/article/thailand-launches-a-crypto-sandbox-through-sec-and-bot-to-boost-tourism-allowing-new-foreign-tourists-to-use-digital-assets-for-travel-and-spending-in-the-country","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,415","https://www.travelandtourworld.com/news/article/thailand-launches-a-crypto-sandbox-through-sec-and-bot-to-boost-tourism-allowing-new-foreign-tourists-to-use-digital-assets-for-travel-and-spending-in-the-country/","HTTP Redirect"
"https://tradingview.com/markets/cryptocurrencies/fear-and-greed-index/","text/html","301","Moved Permanently","Non-Indexable","Redirected","1","0,218","https://www.tradingview.com/markets/cryptocurrencies/fear-and-greed-index/","HTTP Redirect"
"https://tokentopnews.com/wlfi-chainlink-ccip-cross-chain/wlfi-chainlink-ccip-cross-chain","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,516","https://tokentopnews.com/wlfi-chainlink-ccip-cross-chain/","HTTP Redirect"
"https://www.panewslab.com/en/articledetails/2gt7om0l.html","text/html","302","Found","Non-Indexable","Redirected","2","0,204","https://www.panewslab.com/zh/articles/2gt7om0l","HTTP Redirect"
"https://four.meme/create-token?entry=fair-mode","","308","Permanent Redirect","Non-Indexable","Redirected","1","0,151","https://four.meme/en/create-token?entry=fair-mode","HTTP Redirect"
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXcxbmvuwQ8QUVL5bIELZclTO7tWO6H8R-tz25OL19mTEdScEm0B8iYDh3Df9BQ0oDRUB0CNw3Uilwrp1weO599gaQaKyE8Ip3vPohd_phP_LD85knt6jdrrl-gqloAOJ5PitJqGLA?key=JcxVetg5tzoSCxY8mmVYmQ","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","0","0,615","https://work.fife.usercontent.google.com/rd-docsz/AD_4nXdTCrW-pgA2eZYMxe2rnHYlmMuT6gMIyFMJFREfBfIVED8gIpzVf0QXqeAyRUfFBA35H8vN82yQ3ej-HzzqL1HOsIyhCmAamHcKq-OEjQ1b2CLPU0dbIYPNSFw9rFZs3JASQwm98y4h4KmwHof_dKv5QrLyQVVGMs7E9OcZoVMGPq358KLt33_LYqWEFxlQUxs-8zhm6L9iJMxOlKfz4TAJmMJCpvF46e1LIdkUVL3YiITxy4Ei0uQ90qMw48mLa0jg0Jwwepi_Qb7yMSjiGDOmnaisH7J8xSswQ-SCR3Brbb6-PkBngDo7JgnKvEDQjZAF0KLQDA=s1600?key=JcxVetg5tzoSCxY8mmVYmQ","HTTP Redirect"
"https://announcements.bybit.com/article/new-listing-humausdt-perpetual-contract-with-up-to-50x-leverage-blt441bc1f0f88f17c0/","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,157","https://announcements.bybit.com/en/article/new-listing-humausdt-perpetual-contract-with-up-to-50x-leverage-blt441bc1f0f88f17c0/","HTTP Redirect"
"https://twitter.com/the_data_nerd/status/1","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,275","https://x.com/the_data_nerd/status/1","HTTP Redirect"
"https://tokentopnews.com/whale-1-billion-btc-eth-shorts/whale-1-billion-btc-eth-shorts","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,330","https://tokentopnews.com/whale-1-billion-btc-eth-shorts/","HTTP Redirect"
"https://www.mexc.com/news/pyth-network-selected-by-the-u-s-department-of-commerce-for-validation-and-distribution-of-on-chain-economic-data/77234","","301","Moved Permanently","Non-Indexable","Redirected","1","0,159","https://www.mexc.com/news/77234","HTTP Redirect"
"https://www.galaxy.com/insights/research/ethereum-all-core-developers-execution-call-208/","","301","Moved Permanently","Non-Indexable","Redirected","1","0,081","https://www.galaxy.com/insights/research","HTTP Redirect"
"https://blog.ethereum.org/2021/08/24/building-together/","text/plain; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","1","0,439","https://blog.ethereum.org/2021/08/24/building-together","HTTP Redirect"
"https://twitter.com/whale-buys-20k-eth-dip","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","2","0,314","https://x.com/whale-buys-20k-eth-dip","HTTP Redirect"
"https://twitter.com/aave/status/Strong_Participation_25B","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","2","0,249","https://x.com/aave/status/Strong_Participation_25B","HTTP Redirect"
"https://tokentopnews.com/microstrategy-bitcoin-hoarding-continues-2025/microstrategy-bitcoin-hoarding-continues-2025","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,372","https://tokentopnews.com/microstrategy-bitcoin-hoarding-continues-2025/","HTTP Redirect"
"https://tokentopnews.com/td-cowen-lowers-strategy-price-target/td-cowen-lowers-strategy-price-target","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,433","https://tokentopnews.com/td-cowen-lowers-strategy-price-target/","HTTP Redirect"
"http://web3ai.com/","text/plain","308","Permanent Redirect","Non-Indexable","Redirected","325","0,070","https://web3ai.com/","HTTP Redirect"
"https://tokentopnews.com/bitget-usdt-margin-mdt-contract-launch/bitget-usdt-margin-mdt-contract-launch","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,469","https://tokentopnews.com/bitget-usdt-margin-mdt-contract-launch/","HTTP Redirect"
"https://twitter.com/traderjoexyz","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,378","https://x.com/traderjoexyz","HTTP Redirect"
"https://twitter.com/NEW-ADDRESS-WITHDRAW-ETH-KRAKEN","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,256","https://x.com/NEW-ADDRESS-WITHDRAW-ETH-KRAKEN","HTTP Redirect"
"https://t.co/6Ap8tEiqVr","","301","Moved Permanently","Non-Indexable","Redirected","1","0,231","https://twitter.com/Immortals/status/1491411563672076292/video/1","HTTP Redirect"
"https://twitter.com/whale-invests-pump-token-sale","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","2","0,271","https://x.com/whale-invests-pump-token-sale","HTTP Redirect"
"https://www.chainalysis.com/blog/2025-crypto-crime-mid-year-update","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,395","https://www.chainalysis.com/blog/2025-crypto-crime-mid-year-update/","HTTP Redirect"
"https://twitter.com/dumbnamenumbers/status/1670063380726423554?s=20","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,262","https://x.com/dumbnamenumbers/status/1670063380726423554?s=20","HTTP Redirect"
"https://twitter.com/wongmjane/status/1584616567530483712","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,299","https://x.com/wongmjane/status/1584616567530483712","HTTP Redirect"
"https://twitter.com/elonmusk/status/1415502825234784257","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,297","https://x.com/elonmusk/status/1415502825234784257","HTTP Redirect"
"https://twitter.com/BitcoinConference2025","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","2","0,297","https://x.com/BitcoinConference2025","HTTP Redirect"
"https://www.okx.com/learn/okx-dex-aggregator","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,169","https://web3.okx.com/learn/okx-dex-aggregator","HTTP Redirect"
"https://www.okx.com/en-us/news/article/wang-yongli-former-deputy-governor-bank-china-should-pay-more-attention-development-stablecoins-44794791320608","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,225","https://www.okx.com/en-us/news/article/-44794791320608","HTTP Redirect"
"https://www.worldlibertyfinancial.com/wlfi-new-modules-inactive-website","","301","Moved Permanently","Non-Indexable","Redirected","1","0,049","https://worldlibertyfinancial.com/wlfi-new-modules-inactive-website","HTTP Redirect"
"https://www.coindesk.com/markets/2025/06/22/bitcoin-slips-below-usd100k-hinting-oil-led-risk-off-on-wall-street/","text/html","308","Permanent Redirect","Non-Indexable","Redirected","1","0,153","https://www.coindesk.com/markets/2025/06/22/bitcoin-slips-below-usd100k-hinting-oil-led-risk-off-on-wall-street","HTTP Redirect"
"https://tokentopnews.com/bitcoin-value-surge-2010-purchase-growth/bitcoin-value-surge-2010-purchase-growth","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,444","https://tokentopnews.com/bitcoin-value-surge-2010-purchase-growth/","HTTP Redirect"
"https://twitter.com/elonmusk/status/1737912074603204797","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,310","https://x.com/elonmusk/status/1737912074603204797","HTTP Redirect"
"https://www.citigroup.com/","text/plain","301","Moved Permanently","Non-Indexable","Redirected","1","1,034","https://www.citigroup.com/global/","HTTP Redirect"
"https://b.tc/conference/2025/ohio-candidate-bitcoin-2025-las-vegas","","301","Moved Permanently","Non-Indexable","Redirected","1","0,109","https://2025.b.tc/ohio-candidate-bitcoin-2025-las-vegas","HTTP Redirect"
"https://www.matrixport.com/","","301","Moved Permanently","Non-Indexable","Redirected","1","0,030","https://www.bit.com/","HTTP Redirect"
"https://tokentopnews.com/ancient-bitcoin-whale-50-btc-movement/ancient-bitcoin-whale-50-btc-movement","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0,406","https://tokentopnews.com/ancient-bitcoin-whale-50-btc-movement/","HTTP Redirect"
"https://twitter.com/abc/status/5","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","44","0,313","https://x.com/abc/status/5","HTTP Redirect"
"https://twitter.com/abc/status/8","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","24","0,291","https://x.com/abc/status/8","HTTP Redirect"
"https://twitter.com/abc/status/9","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","14","0,284","https://x.com/abc/status/9","HTTP Redirect"
"https://twitter.com/abc/status/2","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","96","0,243","https://x.com/abc/status/2","HTTP Redirect"
"https://twitter.com/abc/status/3","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","85","0,258","https://x.com/abc/status/3","HTTP Redirect"
"https://twitter.com/abc/status/1","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","164","0,299","https://x.com/abc/status/1","HTTP Redirect"
"https://twitter.com/abc/status/6","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","33","0,305","https://x.com/abc/status/6","HTTP Redirect"
"https://twitter.com/abc/status/7","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","26","0,307","https://x.com/abc/status/7","HTTP Redirect"
"https://twitter.com/abc/status/4","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","56","0,303","https://x.com/abc/status/4","HTTP Redirect"
"https://twitter.com/abc/status/*","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","155","0,253","https://x.com/abc/status/*","HTTP Redirect"
"https://twitter.com/SBIGroup/status/XXXXXXXXX","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","2","0,256","https://x.com/SBIGroup/status/XXXXXXXXX","HTTP Redirect"
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXe18j3aSKakuFT3syypHZBHhmn3n0JmfvAMepzBQ_lfT98bJ3iyytVkRi8n1-T5ShOmXRPoPknaTJsVNrNThr5dkQ702GACfW_sEmJ8FhRQ9uSy9rmeNKQyrgOvKA5B8sfAWG-vvw?key=awyPhwnovYnc3dk6hbW7TA","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","0","0,538","https://work.fife.usercontent.google.com/rd-docsz/AD_4nXcHWAbIGa5W313jWCo_nDdfR8yh_V9p9meld6GyITN_SIASeOxHePH-RzV0BUMBwoSEmVpcuhtqzm1RdZ1Kzdeyq3B0TW0tydYe7oZWtNa8iUT5HH8jAA0HKPYPHqRWnXAOc7HKtXpflo-172mWE8rp9IQpeHPH52xMvK39-PltkUpJ9u3aXc3YzGi8onxxg9O5oDA99PmA5oxqpQirztkVS689nnRyUAVEqr8PMGAf87LRxkBLFtgRnEgwbSh6fgT3cmnbwoyuTUCkmsXuGjx-aIolhg7ieiFxTpoFKwjA3_VvK9MOLEe9JjnDQz_8AlgpD2lqcA=s1600?key=awyPhwnovYnc3dk6hbW7TA","HTTP Redirect"
"https://binance.com/bn/alpha-record-trading-volume","text/html","301","Moved Permanently","Non-Indexable","Redirected","1","0,266","https://www.binance.com/bn/alpha-record-trading-volume","HTTP Redirect"
"https://twitter.com/Buffett_retirement","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","2","0,293","https://x.com/Buffett_retirement","HTTP Redirect"
