"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://coinlineup.com/wp-content/uploads/2025/08/mogo-inc-divests-wonderfi-stake.jpg","text/html; charset=UTF-8","522","<none>","Non-Indexable","Server Error","2","19,829","",""
"https://cryptorank.io/news/feed/69c10-norways-k33-plans-9m-raise-to-buy-bitcoin-targeting-1000-btc-treasury-milestone","text/html; charset=utf-8","500","Internal Server Error","Non-Indexable","Server Error","1","1,207","",""
"https://secondlive.world/","text/html; charset=UTF-8","530","<none>","Non-Indexable","Server Error","1","0,229","",""
"https://cryptorank.io/news/feed/b9721-solana-tokens-transferred-to-binance-sol-price-correction-ahead","text/html; charset=utf-8","500","Internal Server Error","Non-Indexable","Server Error","2","1,178","",""
"https://coinlineup.com/wp-content/uploads/2026/01/image-129-620x349.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","14,047","",""
"https://coinlineup.com/wp-content/uploads/2025/09/gemini-ipo-retail-investors-crypto-file.jpeg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","2","12,462","",""
"https://coinlineup.com/wp-content/uploads/2025/05/bitcoin-surges-past-109k-150x150.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","16,655","",""
"https://coinlineup.com/wp-content/uploads/2026/01/netherlands-tax-bitcoin-gains-2028-file.jpeg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","1","11,214","",""
"https://coinlineup.com/wp-content/uploads/2025/10/image-138-1240x155.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","11,400","",""
"https://coinlineup.com/wp-content/uploads/2025/12/coinbase-kalshi-prediction-market-file.jpeg","text/html; charset=UTF-8","522","<none>","Non-Indexable","Server Error","1","19,581","",""
"https://coinlineup.com/wp-content/uploads/2025/11/bitcoin-surges-above-106k-file-150x150.jpeg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","0","14,571","",""
"https://coinlineup.com/wp-content/uploads/2025/06/2025-06-10T160609.824Zunnamed.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","1","12,270","",""
"https://coinlineup.com/wp-content/uploads/2025/07/uae-golden-visa-tension-news.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","14,269","",""
"https://coinlineup.com/wp-content/uploads/2025/06/2025-06-09T162847.755Zunnamed-150x150.png","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","0","14,365","",""
"https://coinlineup.com/wp-content/uploads/2026/01/image-49.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","18,443","",""
"https://coinlineup.com/wp-content/uploads/2025/11/bitcoin-95000-challenge-event-file.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","1","16,480","",""
"https://coinlineup.com/wp-content/uploads/2026/01/image-19-150x150.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","11,255","",""
"https://coinlineup.com/wp-content/uploads/2025/06/aave-lending-record-16-billion.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","12,141","",""
"https://coinlineup.com/wp-content/uploads/2025/06/evaluating-point-accumulation-issues.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","12,157","",""
"https://coinlineup.com/wp-content/uploads/2025/06/nayib-bukele-bo-hines-bitcoin-talks-150x150.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","11,132","",""
"https://coinlineup.com/wp-content/uploads/2025/05/four-decommissions-bnx-mining-150x150.jpg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","0","13,141","",""
"https://coinlineup.com/wp-content/uploads/2026/01/hoskinson-criticizes-ripple-ceo-file.jpeg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","1","14,326","",""
"https://coinlineup.com/wp-content/uploads/2025/10/bitcoin-ethereum-options-expiry-file-150x150.jpeg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","0","13,371","",""
"https://coinlineup.com/wp-content/uploads/2025/10/blackrock-bitcoin-etf-surge-file.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","12,173","",""
"https://coinlineup.com/wp-content/uploads/2025/05/mubadala-invests-in-bitcoin-etf-150x150.jpg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","0","12,298","",""
"https://cryptorank.io/news/feed/fd34f-mind-the-gap-bitcoins-cme-futures-leave-1770-unfilled-gap-over-weekend","text/html; charset=utf-8","500","Internal Server Error","Non-Indexable","Server Error","1","0,487","",""
"https://coinlineup.com/wp-content/uploads/2026/01/image-52.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","1","11,114","",""
"https://coinlineup.com/wp-content/uploads/2025/04/binance-trump-crypto-deal-talks.png","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","2","14,363","",""
"https://cryptorank.io/news/feed/5249d-bitcoin-jumps-near-110k-after-us-inflation-data-shows-signs-of-cooling","text/html; charset=utf-8","500","Internal Server Error","Non-Indexable","Server Error","1","1,230","",""
"https://cryptoadventure.com/zcash-price-awaits-direction-despite-arthur-hayes-favoring-its-privacy-model-but-why","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","1","0,937","",""
"https://cryptorank.io/news/feed/f8322-indonesia-hikes-crypto-taxes-up-to-5x-starting-august-1-mining-vat-doubles-to-2-2","text/html; charset=utf-8","500","Internal Server Error","Non-Indexable","Server Error","1","1,380","",""
"https://coinlineup.com/wp-content/uploads/2026/01/pi-network-token-unlock-impact-file-620x368.jpeg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","0","19,059","",""
"https://coinlineup.com/wp-content/uploads/2025/11/animoca-brands-tai-po-fire-relief-file-150x150.jpeg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","0","8,999","",""
"https://coinlineup.com/wp-content/uploads/2026/01/image-113-620x349.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","12,089","",""
"https://coinlineup.com/wp-content/uploads/2025/05/usdc-treasury-mints-100m-ethereum.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","12,153","",""
"https://coinlineup.com/wp-content/uploads/2025/06/ogle-shift-to-long-on-trump-150x150.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","15,337","",""
"https://coinlineup.com/wp-content/uploads/2025/09/massive-uxlink-loss-report-file.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","11,207","",""
"https://coinlineup.com/wp-content/uploads/2025/10/dwf-labs-aids-crypto-projects-file.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","1","12,090","",""
"https://cryptorank.io/news/feed/d3135-hyperliquid-unveils-usdh-stablecoin-plans-hype-jumps-3-intraday","text/html; charset=utf-8","500","Internal Server Error","Non-Indexable","Server Error","1","1,216","",""
"https://coinlineup.com/wp-content/uploads/2025/08/arthur-hayes-sells-2373-eth.jpg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","2","14,436","",""
"https://coinlineup.com/wp-content/uploads/2025/07/solana-620x345.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","16,006","",""
"https://coinlineup.com/wp-content/uploads/2025/07/eth-dormant-wallets-move-1140-eth-150x150.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","12,315","",""
"https://coinlineup.com/wp-content/uploads/2025/10/megaeth-sonar-platform-ico-prep-file-150x150.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","12,282","",""
"https://coinlineup.com/wp-content/uploads/2025/09/binance-launches-0g-trading-file.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","12,137","",""
"https://coinlineup.com/wp-content/uploads/2025/11/monochrome-bitcoin-etf-holdings-1158btc-file-150x150.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","16,121","",""
"https://coinlineup.com/wp-content/uploads/2025/10/gateio-recall-contracts-status-file.jpeg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","1","13,189","",""
"https://cryptorank.io/news/feed/758cb-interactive-brokers-considers-launching-crypto-stablecoin","text/html; charset=utf-8","500","Internal Server Error","Non-Indexable","Server Error","1","1,198","",""
"https://coinlineup.com/wp-content/uploads/2025/05/us-strategic-bitcoin-reserve-150x150.jpg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","0","14,447","",""
"https://coinlineup.com/wp-content/uploads/2025/06/2025-06-07T155744.087Zunnamed-150x150.png","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","0","19,593","",""
"https://coinlineup.com/wp-content/uploads/2025/05/solana-crypto-deposits-kalshi-150x150.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","14,203","",""
"https://coinlineup.com/wp-content/uploads/2025/05/polygon-cofounder-deepfake-scam.jpg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","2","14,142","",""
"https://coinlineup.com/wp-content/uploads/2025/09/bonk-coin-bullish-chart-move-file.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","11,950","",""
"https://gov.gg/financial-regulations","text/html","500","Internal Server Error","Non-Indexable","Server Error","1","0,713","",""
"https://coinlineup.com/wp-content/uploads/2025/08/crypto-surge-solana-base-bsc-150x150.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","12,145","",""
"https://coinlineup.com/wp-content/uploads/2025/05/wbtc-launch-on-solana-blockchain-150x150.png","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","0","15,152","",""
"https://coinlineup.com/wp-content/uploads/2025/09/vana-mobile-app-launch-decentralized-file-150x150.jpeg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","0","14,205","",""
"https://coinlineup.com/wp-content/uploads/2026/01/image-83.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","1","12,481","",""
"https://coinlineup.com/wp-content/uploads/2025/08/bitcoin-17th-anniversary-quiet-milestone.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","15,143","",""
"https://coinlineup.com/wp-content/uploads/2026/02/Stablecoins-face-new-frameworks-as-CLARITY-momentum-builds-620x338.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","13,082","",""
"https://coinlineup.com/wp-content/uploads/2025/12/image-1.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","1","11,083","",""
"https://coinlineup.com/wp-content/uploads/2025/06/binance-alpha-sqd-token-launch-150x150.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","12,410","",""
"https://coinlineup.com/wp-content/uploads/2025/09/sec-excludes-meme-coins-2023-file.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","14,253","",""
"https://coinlineup.com/wp-content/uploads/2025/08/bitcoin-futures-open-interest-drop.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","11,125","",""
"https://coinlineup.com/wp-content/uploads/2025/08/defi-revolutionizes-market-efficiency.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","12,285","",""
"https://coinlineup.com/wp-content/uploads/2025/06/binance-alpha-adds-pokt-ca-150x150.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","13,163","",""
"https://coinlineup.com/wp-content/uploads/2025/11/bitcoin-ethereum-etfs-outflows-file-150x150.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","12,224","",""
"https://coinlineup.com/wp-content/uploads/2025/08/metamask-musd-stablecoin-launch.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","13,183","",""
"https://coinlineup.com/wp-content/uploads/2025/10/solana-price-drop-market-2023-file-150x150.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","11,024","",""
"https://coinlineup.com/wp-content/uploads/2025/05/tether-blacklist-delay-78m-transfer.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","13,155","",""
"https://coinlineup.com/wp-content/uploads/2025/07/blockfi-doj-lawsuit-settlement-150x150.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","13,646","",""
"https://coinlineup.com/wp-content/uploads/2025/05/bitcoin-soars-above-112k-japan-crisis.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","12,638","",""
"https://coinlineup.com/wp-content/uploads/2025/08/2025-08-28T154750.377Zunnamed.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","1","12,070","",""
"https://coinlineup.com/wp-content/uploads/2026/02/China-pivots-on-trade-amid-U.S.-tariffs-pursues-FTAs-620x338.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","11,147","",""
"https://coinlineup.com/wp-content/uploads/2026/01/2026-01-19-060000.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","1","13,689","",""
"https://coinlineup.com/wp-content/uploads/2026/01/us-tariff-talks-impact-eu-stocks-file-150x150.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","13,026","",""
"https://coinlineup.com/wp-content/uploads/2025/04/2025-04-26T170752.920Zunnamed-150x150.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","11,358","",""
"https://coinlineup.com/wp-content/uploads/2025/05/strategy-acquisition-4020-btc-150x150.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","11,079","",""
"https://coinlineup.com/wp-content/uploads/2026/01/machi-big-brother-ethereum-losses-file.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","1","12,223","",""
"https://coinlineup.com/wp-content/uploads/2025/11/kalshi-1b-funding-11b-valuation-file-150x150.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","11,084","",""
"https://coinlineup.com/wp-content/uploads/2026/01/bitcoin-losses-report-jan-2026-file.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","1","12,208","",""
"https://coinlineup.com/wp-content/uploads/2025/12/whale-usdc-transfer-eth-long-position-file.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","1","12,203","",""
"https://coinlineup.com/wp-content/uploads/2026/02/FDUSD-holds-peg-as-First-Digital-Canza-link-reviewed-620x338.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","16,208","",""
"https://coinlineup.com/wp-content/uploads/2026/02/XRP-sentiment-rises-to-5-week-high-as-flows-leave-BTC-ETH-620x338.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","16,608","",""
"https://coinlineup.com/wp-content/uploads/2025/06/mempool-fraudulent-encryption-alert.jpg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","2","12,122","",""
"https://cryptorank.io/news/feed/21c24-blackrocks-ibit-20-day-inflow-streak-broken-as-bitcoin-etfs-see-outflows-of-96-million","text/html; charset=utf-8","500","Internal Server Error","Non-Indexable","Server Error","1","1,327","",""
"https://coinlineup.com/wp-content/uploads/2025/06/2025-06-04T163456.583Zunnamed-150x150.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","11,323","",""
"https://coinlineup.com/wp-content/uploads/2025/06/venezuelan-crackdown-fx-accounts-150x150.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","15,154","",""
"https://coinlineup.com/wp-content/uploads/2025/04/2025-04-27T152342.976Zunnamed-150x150.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","12,150","",""
"https://coinlineup.com/wp-content/uploads/2026/01/alibaba-ai-cloud-investment-file-620x368.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","12,195","",""
"https://coinlineup.com/wp-content/uploads/2026/01/bitcoin-etfs-bull-market-2026-file.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","1","13,184","",""
"https://coinlineup.com/hyperliquid-wallet-deposit-crypto-trade/","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","15","12,206","",""
"https://coinlineup.com/wp-content/uploads/2025/10/bitcoin-surpasses-120k-etf-inflows-file.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","13,441","",""
"https://coinlineup.com/wp-content/uploads/2025/09/trump-golden-age-crypto-initiatives-file.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","15,484","",""
"https://coinlineup.com/wp-content/uploads/2025/10/trader-nets-160m-on-tariff-news-file-150x150.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","14,563","",""
"https://coinlineup.com/wp-content/uploads/2025/09/usde-rewards-program-12-yield-file.jpeg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","2","15,557","",""
"https://coinlineup.com/wp-content/uploads/2025/08/shiba-inu-price-decline-2023-150x150.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","14,615","",""
"https://coinlineup.com/wp-content/uploads/2026/01/ai-copper-market-crypto-surge-file.jpeg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","1","12,551","",""
"https://coinlineup.com/crypto-whale-pepe-trade-hyperliquid/","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","12","13,052","",""
"https://coinlineup.com/wp-content/uploads/2025/06/2025-06-09T162847.755Zunnamed.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","1","11,540","",""
"https://coinlineup.com/wp-content/uploads/2025/05/2025-05-23T162212.311Zunnamed-150x150.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","13,455","",""
"https://coinlineup.com/wp-content/uploads/2025/08/2025-08-11T110237.067Zunnamed-150x150.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","11,188","",""
"https://coinlineup.com/tag/best-crypto-platform/","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","1","11,461","",""
"https://coinlineup.com/wp-content/uploads/2026/02/Bitcoin-steadies-near-67000-on-ETF-flows-Fed-cues-620x338.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","10,933","",""
"https://coinlineup.com/wp-content/uploads/2025/09/crypto-whale-boosts-market-interest-file.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","13,072","",""
"https://coinlineup.com/wp-content/uploads/2025/05/worldcoin-hyperliquid-price-rally-150x150.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","14,930","",""
"https://coinlineup.com/wp-content/uploads/2025/08/bitcoin-drops-hawkish-fed.jpg","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","2","12,800","",""
"https://coinlineup.com/wp-content/uploads/2025/04/latest-cryptocurrency-trends-150x150.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","11,761","",""
"https://coinlineup.com/shib-burns-increase-weekly-shibburn/","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","15","16,977","",""
"https://coinlineup.com/wp-content/uploads/2026/02/China-pivots-on-trade-amid-U.S.-tariffs-pursues-FTAs-150x150.jpg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","0","14,800","",""
"https://coinlineup.com/wp-content/uploads/2025/05/wbtc-launch-on-solana-blockchain.png","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","11,699","",""
"https://coinlineup.com/wp-content/uploads/2025/04/exploring-financial-tools-whitebit-150x150.png","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","0","12,119","",""
"https://cryptorank.io/news/feed/7666e-here-are-3-reasons-behind-eths-surge-past-2-6k","text/html; charset=utf-8","500","Internal Server Error","Non-Indexable","Server Error","1","1,171","",""
"https://www.coinw.com/coinw-anti-fraud-compliance-action","application/json","500","Internal Server Error","Non-Indexable","Server Error","1","0,167","",""
"https://cryptorank.io/news/feed/167fb-can-ethereum-hold-above-2700-and-break-toward-3000","text/html; charset=utf-8","500","Internal Server Error","Non-Indexable","Server Error","1","1,178","",""
"https://cryptorank.io/news/feed/51c25-galaxy-digital-eth-transfer-4","text/html; charset=utf-8","500","Internal Server Error","Non-Indexable","Server Error","1","1,382","",""
"https://cryptorank.io/news/feed/df1f9-crypto-vc-deals-drop-28-in-november-just-57","text/html; charset=utf-8","500","Internal Server Error","Non-Indexable","Server Error","1","1,209","",""
"https://www.kaito.ai/","text/html; charset=utf-8","500","Internal Server Error","Non-Indexable","Server Error","2","0,572","",""
"https://cryptorank.io/news/feed/51586-bitfinex-whale-returns-adam-back-sights-massive-bitcoin-accumulation","text/html; charset=utf-8","500","Internal Server Error","Non-Indexable","Server Error","1","1,411","",""
"https://cryptorank.io/news/feed/101f2-ethereum-eth-price-prediction-for-3rd-june-2025","text/html; charset=utf-8","500","Internal Server Error","Non-Indexable","Server Error","1","1,106","",""
"https://coinlineup.com/wp-content/uploads/2025/09/cloudburst-7m-series-a-funding-file.jpeg","text/html; charset=UTF-8","520","<none>","Non-Indexable","Server Error","2","11,909","",""
"https://cryptorank.io/news/feed/3dbb1-bitcoin-price-drop-market-alarms","text/html; charset=utf-8","500","Internal Server Error","Non-Indexable","Server Error","1","1,317","",""
"https://goonus.io/en/insights/chainflip-to-launch-native-btc-lending-and-liquidity-loans","text/html; charset=UTF-8","525","<none>","Non-Indexable","Server Error","1","0,151","",""
"https://cryptorank.io/news/feed/45f27-arthur-hayes-questions-hype-whales-next-move-after-23m-short-liquidation","text/html; charset=utf-8","500","Internal Server Error","Non-Indexable","Server Error","2","1,338","",""
