"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://www.ccn.com/education/crypto/peter-schiff-warns-sell-bitcoin-70000-btc-drives-gold-sales-bitpay/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,133","",""
"https://forum.polkadot.network/t/we-re-aware-of-an-issue-affecting-hyperbridge-s-ethereum-gateway-contract/17504","","403","Forbidden","Non-Indexable","Client Error","1","0,226","",""
"https://www.coingecko.com/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","26","0,134","",""
"https://www.schiffgold.com/peters-podcast/schiffs-2025-recap-buy-gold-and-silver-now","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,085","",""
"https://coinlineup.com/bitcoin-holds-70500-support-as-oil-surges-above-103/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,546","",""
"https://coinlineup.com/ondo-sec-relief-for-tokenized-securities-on-ethereum/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","1,101","",""
"https://coinlineup.com/bitcoin-quantum-scare-priced-in-bernstein-sees-3-5-year-upgrade-window/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,646","",""
"https://coinlineup.com/bitmine-buys-71524-eth-holdings-reach-487m-eth/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,543","",""
"https://coinlineup.com/bitmine-buys-71524-eth-holdings-reach-4-87m-eth/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,609","",""
"https://coinlineup.com/hyperbridge-exploit-mints-1b-fake-dot-ethereum/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,653","",""
"https://www.apemars.com/tc-Coinlineup/?utm_source=Coinlineup&utm_medium=1304-12%3A15+You+Watched+Floki+and+Dogecoin+Run+Without+You+Once%3A+Now+APEMARS+Enters+Top+Meme+Coin+Presale+2026+With+2%2C363%+ROI+SA-W0001-ND-6218&utm_campaign=SA-W0001-ND-6218","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","9","0,172","",""
"https://coinlineup.com/cdn-cgi/l/email-protection","text/html","404","Not Found","Non-Indexable","Client Error","450","0,150","",""
"https://coinlineup.com/blockchain-events/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","514","0,559","",""
"https://coinlineup.com/mining/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","196","0,586","",""
"https://coinlineup.com/markets/forex/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","3596","0,576","",""
"https://coinlineup.com/bitcoin-holds-70500-support-oil-surges-above-103/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,713","",""
"https://coinlineup.com/cmc-currency-details-advanced-design/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","0","0,579","",""
"https://coinlineup.com/ethereum-foundation-nears-70000-eth-staked-as-treasury-plan-advances/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","3","0,481","",""
"https://www.coingecko.com/en/coins/bitcoin","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","17","0,185","",""
"https://coinlineup.com/floki-dogecoin-apemars-top-meme-coin-presale-2026/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,535","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXceOeUikdTlqdbVAR_PSrC-4prfOjhEtulToKiLAb_bD52K_GZlGDw0YwX35X_VfOfhvwDLWYiT4LI7P2bMNSXmBccYg1krJwAf1lWr6-2crxQXtjz7CQ-2842_tHVDSucUYpQKBGIDDIokMEZti2sewUy4RaSoVix6c0WJcBIEcT7pEQ?key=NKSPt2f_bfjfuSO24Jfhpw","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,335","",""
"https://coinlineup.com/bitcoin-addresses-loss-top-13m-glassnode/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,592","",""
"https://coinlineup.com/tom-lee-predicted-crypto-winter-end-april/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,661","",""
"https://coinlineup.com/73m-crypto-liquidations-24-hours-long-positions/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,743","",""
"https://coinlineup.com/blackrock-bets-big-on-crypto-as-fear-index-hits-8-march-30-news/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,623","",""
"https://coinlineup.com/bitcoin-addresses-in-loss-top-13m-glassnode-says/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,613","",""
"https://coinlineup.com/last-24-hours-news-roundup-trump-reportedly-open-to-ending-iran-war/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","3","0,536","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXe6OelZqvJDrtqK4k6u4SrB1OTk75_CamN4dHnOsQvMP1DxvmgVGVc8GXwwe408CfqY-ZrTlgZaVOGVdmb7VVKGS7w7wyhY0TTz9Ld0KMWxi3bvzEYQnmRW8ZSRrgBHBqiDLQm-4fB_Qs3uelBwL_CnGofDpegnLYxXNI_L4t0zQzkHWQ?key=LbBF1vJwfVswgssCX4tVwA","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,273","",""
"https://coinlineup.com/james-wynn-liquidated-three-times-shorting-bitcoin-40x-leverage-one-week/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,616","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXepLwv6qWHobrJIdUZff2cTqSyuLmKnSiOlgfklvVG4CJtsOgcm08znSybWaDSahJT6GqWTUteBpFDYAU65aCqbFHfjjgYN0H8Quv43liJ-6Y6QNjMUHSnOU1ZJxoeOpz60iRxxpoO16lsTD9UzEW5H5tn5fuOUAQ4F0uBHpINe3Gc?key=PBsOIGPNmfXxPI88YR3m3w","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","0","0,332","",""
"https://coinlineup.com/ethcc-2026-ethereum-institutional-breakout/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,536","",""
"https://coinlineup.com/intel-joins-terafab-what-it-means-for-spacex-ipo-and-bitcoin/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","3","0,650","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXchAdrQr2T0vJ8kNwRLXDFKvNL5A_ELcBTg1g73zsufAWtyv5VGdIJ1lI5EG7AUK0jRQdwio_luf9KUrjREx92k7UClGErjU3smk7SSzUrdF3AH7UHjElXVaA-NjIF0gaFZ_OPXMbbX-iMaDccB4RLyQt3SyqIqRjLl1QNX_6DByL2FZQ?key=o0nYjpDxRlvmBGUFWJ79NA","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","0","0,310","",""
"https://coinlineup.com/crypto-apps-shutting-down-billions-bitcoin-etfs-stablecoins/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","3","0,634","",""
"https://www.coingecko.com/en/coins/usd-coin","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,198","",""
"https://coinlineup.com/what-happens-usdc-polymarket-launches-stablecoin/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,649","",""
"https://coinlineup.com/4-top-sports-betting-apps-in-2026-for-high-stakes-and-real-rewards-spartans-bet99-betvictor-1xbet/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,616","",""
"https://coinlineup.com/bitcoin-whale-selling-outpaces-buying-btc-68k/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,541","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXfsb37-OMLMXatPphsumaXC96HGawtSGkhzh1Cr-BPWecACemBWvvN7zxODhiK8NMxqyUWo-t5CS6aMD0JYzxkZfvexijF-xbM9hv2LODRqCQkk7O-28AQPxXFMnSCWMND_5Oedgg?key=_sFQoHVHndc-qxdvheCYIg","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","0","0,546","",""
"https://www.coingecko.com/en/coins/ethereum","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","8","0,133","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXeDRskVUCrakDwYf0A0OPdog5ejk0p7wk0XER8GasDDwKtaP29b0jHIE7l0V58XeV5tLGKSKGJY_feGKLW1vxsPz-5hfpHMjfK9SYlkW44ZVBsKVfQwOXLwL8oPDXP9UR_bT2F7RNh7bwiyIAKSrWR_7Se9HEkBCGpBcR3J3zOLOFV_9A?key=Awp9MaoWi9_Khp7FE3cl8Q","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","0","0,246","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXfbmCO5pzCv0jx6qfnEfAcm6AGxh_kapomXDHQkOeyJZ8Em9QOYeDJTzBbevBPcEkPdluHr6vnb6aOnTSxso9uoMT4Nh3un83U51hVwrYZvxLtVLVvfM5iMIEpomPkyJGaUeKa4SQ?key=_sFQoHVHndc-qxdvheCYIg","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","0","0,500","",""
"https://dexscreener.com/ethereum/0xdb855c3d7847d792d2b7ed347aa15ea19b7c62daf546abe5277df6841c89abf2","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,100","",""
"https://coinlineup.com/goliath-ventures-files-for-bankruptcy-amid-328m-crypto-ponzi-scheme-allegations/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,568","",""
"https://coinlineup.com/spacex-still-holds-594m-in-btc-despite-5b-2025-loss/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,688","",""
"https://coinlineup.com/walmart-onepay-adds-tokens-crypto-service/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,528","",""
"https://coinlineup.com/crypto-news-march-27-bitcoin-beats-gold-iran-crisis-mara-btc-sacks/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,691","",""
"https://tokeninsight.com/en/research/reports/crypto-exchange-2025-annual-report","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,107","",""
"https://www.coingecko.com/learn/fomc-meetings-impact-on-crypto","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,160","",""
"https://coinlineup.com/bitcoin-traders-cheer-april-gains-but-one-fed-date-could-reverse-the-rally/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,557","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXdSgSWExFyo4U9l7aj0oPpd2lqxpEDgGGSk4Nl_GBlC0HKVXowiMba_9RowGVBRCk9W37fZJME4l9k2KZKAJBigVWpDJZteOQvBkxeD0aePnpzaj3e0GxhuTzSmeHkVklDk9M9eRPlX3L7pYvll3ofjgll8z3hk00wuRtX7clsrAuGASA?key=caxGoSMm45VSMP2quoMl4Q","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","0","0,384","",""
"https://coinlineup.com/paying-iran-crypto-may-trigger-shipping-sanctions-chainalysis/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,786","",""
"https://coinlineup.com/gate-integrates-with-polymarket-offers-1000-gt-reward-for-trending-topic-proposals/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,599","",""
"https://coinlineup.com/hong-kong-legislators-launch-hk-korea-web3-policy-alliance-for-ai-and-stablecoin-rules/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,613","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXfVownKVMXeeBRrimSiPcA91heV1u-ix3ne8CmRhMmQ9BmiuPCA5L4rXC6dBocPC6zkgeD5qAec1WogwolfkZyQSOLdw4fqoiGcMCeLCtGxP75TQ5BwnWLqo0p5Ox82_n2XuUvJP-pewbZVgQbdraVnzu35_pH7ChLZMdrQ1kJd_mKgFg?key=AC-uY_UlZqYWkrJZQ-MOeQ","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,315","",""
"https://www.gurufocus.com/news/8739224/bmo-to-launch-247-tokenized-cash-services-with-cme-group-and-google-cloud","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,132","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXcPn6llHckT_JmbeW_qkPWMXyiq-6bnGu-i1FRZHSC2GpAUpaTITuw_q5Oqo_mZxhsDfIvQPvLKCagVlul31iI87Vesn7QTHrK1E65Lx_NvBt2B1JO1LgpLQlhBeFh4tV2mCyyExahVnIFOJr1oVSuSxtWI-fxWT-dSfIRhiRo668y19g?key=bwsGvB2IxQatlYNA2PH64w","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","0","0,301","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXcNR1p85VVEUpbcYK18Rd9dnyU0UemQ3Q97pJRA2fH0qwWRaF8lV7xzTs2QntGJUdcLPnZMjNh1JwvB73jqal4OE5c2UWLW5nBPoWeWLAMA8ef3kxzjSgyGMc7Y9wp3IbBU8JbUyR9kBwTrzY7KpedCp2ucqnlkMC4tis5pn1rZEubEVw?key=bwsGvB2IxQatlYNA2PH64w","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","0","0,278","",""
"https://coinlineup.com/ripple-ceo-brad-garlinghouse-stablecoins-crypto-business-entry-point/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,538","",""
"https://coinlineup.com/us-government-sent-2-4-btc-to-coinbase-while-still-holding-328k-btc/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,588","",""
"https://coinlineup.com/ethcc-2026-signals-ethereums-institutional-breakout/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,455","",""
"https://coinlineup.com/ethereum-staking-ratio-hits-all-time-high-as-85b-is-secured/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,533","",""
"https://coinlineup.com/bitcoin-on-chain-activity-ghost-town-corporates-move-price/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,695","",""
"https://coinlineup.com/crypto-news-recap-cz-freedom-of-money-top-24-hour-updates/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,600","",""
"https://coinlineup.com/ark-invest-bitcoin-etf-loses-30m-spot-funds-record-171m-outflow/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,660","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXd5qfh1P-TFc20uv4CRuWFICCPdFlkud4VWJYOWL25n22L__AOCvc-Xlu2que_C7TuUorLXW8Qi_chV_iVuNilsi8d42v4UeErevnJux_wmZxb9LoA7wb_XbomMgJwduJ2n1hNUPj8xiRH1HwMQm8REImTnqnODVPIXlDOIHQYunG9xRQ?key=o0nYjpDxRlvmBGUFWJ79NA","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","0","0,274","",""
"https://cointelegraph.com/news/web3-protection-tool-releases-update-that-improves-security-against-scam-tokens-and-dangerous-contracts","text/html;charset=utf-8","410","Server Error","Non-Indexable","Client Error","1","0,647","",""
"https://coinlineup.com/reuters-uae-crypto-firms-resilience-conflict/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,564","",""
"https://coinlineup.com/ripple-ceo-brad-garlinghouse-says-stablecoins-could-be-cryptos-business-entry-point/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,561","",""
"https://coinlineup.com/top-crypto-news-for-april-10-bitcoin-network-activity-slows/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,606","",""
"https://www.theblock.co/post/373966/blackrock-bitcoin-etf-ibit-800000-btc-aum","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,129","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXdnJ0I6jMx2CJ8XU8VfP8W70HUwchW8h_49EGm9KPZWgO8KeOuV7pHi5MBTxaToxwr8rn0ojldWS2K--XDmpidqerh6luGEWKXkD7zttXsDHJnh2NF_UliuHH4smPefyRFvXM9OQw?key=_sFQoHVHndc-qxdvheCYIg","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,398","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXdOLv7r5qUP9EoS_OdlRkkazZLwqeQWTu9RMwI5oCO5IlgtR0xyngxyS3p5-0CWRqi49u_s7QLj7RepT56CbYlak2q1JnX3juVSkmrhGPvj3TvlSzb1bTaE7UeakMQs4VsO_pb_MrPsbYy3zDGicQu_JZwes1b0wjEPL0KUj0vOPOv6rA?key=caxGoSMm45VSMP2quoMl4Q","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","0","0,301","",""
"https://coinlineup.com/206-million-in-crypto-liquidations-hit-in-24-hours-longs-dominate-losses/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,606","",""
"https://coinlineup.com/us-government-transfers-seized-bitcoin-linked-steroid-probe-coinbase-prime/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,496","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXdsAAGZfYEDXT-i2LBolQm6k_kSlv6OWp8EBvkTXFVfAGvEBAuZsSqt_XafD5dNtNT93OqtyqdC29cOx3Ri8o65mj4SaI9HdBkc_lZkKGbzouq4EXBlU9prMdz9C4ZN60Wyy0BkgRuWnCXV4XH71YSQ8KeHtCsb3MDn87Z5AZojd8x5iw?key=mPoPvG5443oPvKoO_T4W2Q","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,306","",""
"https://coinlineup.com/bitcoin-traders-dump-btc-48-hours-fed-meetings/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,504","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXcZEYG4cp7kbOsmILPJxJWYIu_wietJu-x0_H_iONIOTZyQmTvZwf_xdfMW5l6UV8svzZhjOrIxIqOJibLVe91T4-86c_EBl35hBiwe1JFHEsjwOREqZWmpwiBAaZan7J4h78L6ati2dWvqwlys0p-An_YTjtPohag-YSZPq_50CzvG9g?key=-2jbxqqCkwAxUt7zkHuZYA","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","0","0,371","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXcseQwXbVxosb4zdHk_PJ4yxLilR5iEewKqiltai6rBzOF99hCN0BSqhggRjW-ruDX6nHef6xMhOEEEQI1fY975XycC0URJFDUtSno3MrJT0s-mtDzjWN8BAc-mL6-jZYTEPmC0YMQNANkDEGbeL8VCtke_opqOOGZQ1zrfc3mir84Wog?key=lXja09_CDbqYAHqKfCSCig","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,317","",""
"https://coinlineup.com/xrp-price-etf-outflows-bullish-streak","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,612","",""
"https://coinlineup.com/spacex-still-holds-594m-btc-despite-5b-2025-loss/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,582","",""
"https://coinlineup.com/why-googles-quantum-research-mentions-bitcoin-not-banking-codes/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","3","0,598","",""
"https://coinlineup.com/paying-iran-crypto-shipping-sanctions-chainalysis/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,522","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXdj4DI__1W3OvQC-Wpqi4vv6HaZBSjQfCn5siPk4vZPousZPDjVDzEQFHct13mtehlkRTN66j_6-lsRV_tQb3hy-y8gpJmcoArxzUPrbxIA8McUGIYWtN3Brf1mxKqwwTlAS6ZPaUUP_6Bj9vumYpZraDayzS-rfbr1onyH5oqIzEi_MA?key=PBsOIGPNmfXxPI88YR3m3w","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","0","0,360","",""
"https://coinlineup.com/bitcoin-whitepaper-wall-street-why-it-matters-for-markets/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,654","",""
"https://coinlineup.com/thailand-sec-proposes-tighter-scrutiny-of-crypto-firm-funders/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,717","",""
"https://coinlineup.com/sec-crypto-fight-blockchain-stocks/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,586","",""
"https://coinlineup.com/bitcoin-traders-cheer-april-gains-fed-date-could-reverse-rally/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,577","",""
"https://research.lido.fi/t/proposal-curated-module-intra-operator-dvt-guidelines/10197","","403","Forbidden","Non-Indexable","Client Error","1","0,842","",""
"https://coinlineup.com/us-government-transfers-seized-bitcoin-coinbase-prime/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,619","",""
"https://coinlineup.com/grayscale-q2-crypto-watchlist-adds-hype-ton-trx-as-etf-filing-gains-steam/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,598","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXfEwpwiT3qfnucZLgscYRkhe9Xooh4etRdr6z2fdBB6mR7uemiY6m62ydAKjJ4J_6Co6hQVAP36vkulzFhOeHzU8WW5rZaCy8pUp1Wr19wNZZoYvU3ehiiD56NxnEmTa0Ohs_o9u1OvaVO9F5klBzUy782BvxFahROSwz8-g5J9d7Y?key=Rz3pTtygLqAchz-KilQzzA","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,260","",""
"http://www.traiconevents.com/","text/plain; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0,401","",""
"https://coinlineup.com/spacex-ipo-filing-report-value-company-1-75t/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,694","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXd5rbz7UjHjWK3kwOFQpN8f8vITLtW0jPGOm6oGPieMBBx-fgDORKr2nF9SWbzHD23hhVCV2Le6ElY_nyRzluG2ju7clFBUQDxE3ZdHgKOvYxsuFg_mErLGnFH3gQomDDT3D3XJwyVe4GajnsCGxVrCFU90vBi71HmsH0uVIZEljg8?key=bwsGvB2IxQatlYNA2PH64w","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","0","0,267","",""
"https://coinlineup.com/us-government-sent-btc-coinbase-holding-328k/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,558","",""
"https://coinlineup.com/bitcoin-long-term-holders-reach-4-37m-btc-on-april-7-what-it-signals/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,640","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXfleqovvxfb_VGUt0a_OXuGPSiSk1aR6kmlMgQjd12MBHWaPRl-eu0FfIYVDHhODUHWiV2iy0vvtKJAstGpbydgVDerU0KYrHFNba5_cKrdSY0csBSrmvRLf_Zi3oaBpIvLE2I1qJoQyBC8Jx3RFXbEyIM7k32d-EMYRyoil-8KDyRP4A?key=o0nYjpDxRlvmBGUFWJ79NA","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","0","0,286","",""
"https://coinlineup.com/fed-governor-milan-rate-cuts-2026-crypto/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,508","",""
"https://coinlineup.com/bitcoin-etf-outflows-225m-eth-sol-spot-funds-bleed/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0,642","",""
"https://lh7-rt.googleusercontent.com/docsz/AD_4nXfWTYJyz8RDV49wJo0G8v2KyJu7JkLEMnVlBpyuwkey6aP-CZR1cNnLSFX6ffkwOyQiAE_a7vNCJKOPVuReKUsR7rcw9z40Z0uIGVUcTkwSEqoN_qDMOjCHMJW6jNxFKPhVwnOyl-XvNw2fu8FknDnevt2oHeZB90TVsGvKM53Q47M?key=bwsGvB2IxQatlYNA2PH64w","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","0","0,265","",""
"https://coinlineup.com/balancer-labs-shuts-down-hack-revenue-strain/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","2","0,810","",""
"https://www.cryptopolitan.com/schmid-pushes-back-on-further-rate-cuts/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,199","",""
"https://bscscan.com/token/0x475cbf5919608e0c6Af00e7bf87FaB83bF3Ef6e2","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,188","",""
"https://www.coinspeaker.com/link-withdrawals-surge-chainlink-accumulation/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0,094","",""
